id,name,city,dept,score
2786,S13223,Nagpur,CE,79
2749,S13224,Delhi,CSE,92
2712,S13225,Pune,EEE,54
2675,S13226,Mumbai,ME,67
2638,S13227,Jaipur,CE,80
2601,S13228,Noida,CSE,93
2564,S13229,Indore,EEE,55
2527,S13230,Bhopal,ME,68
2490,S13231,Nagpur,CE,81
2453,S13232,Delhi,CSE,94
2416,S13233,Pune,EEE,56
2379,S13234,Mumbai,ME,69
2342,S13235,Jaipur,CE,82
2305,S13236,Noida,CSE,95
2268,S13237,Indore,EEE,57
2231,S13238,Bhopal,ME,70
2194,S13239,Nagpur,CE,83
2157,S13240,Delhi,CSE,96
2120,S13241,Pune,EEE,58
2083,S13242,Mumbai,ME,71
2046,S13243,Jaipur,CE,84
2009,S13244,Noida,CSE,97
1972,S13245,Indore,EEE,59
1935,S13246,Bhopal,ME,72
1898,S13247,Nagpur,CE,85
1861,S13248,Delhi,CSE,98
1824,S13249,Pune,EEE,60
1787,S13250,Mumbai,ME,73
1750,S13251,Jaipur,CE,86
1713,S13252,Noida,CSE,99
1676,S13253,Indore,EEE,61
1639,S13254,Bhopal,ME,74
1602,S13255,Nagpur,CE,87
1565,S13256,Delhi,CSE,100
1528,S13257,Pune,EEE,62
1491,S13258,Mumbai,ME,75
1454,S13259,Jaipur,CE,88
1417,S13260,Noida,CSE,50
1380,S13261,Indore,EEE,63
1343,S13262,Bhopal,ME,76
1306,S13263,Nagpur,CE,89
1269,S13264,Delhi,CSE,51
1232,S13265,Pune,EEE,64
1195,S13266,Mumbai,ME,77
1158,S13267,Jaipur,CE,90
1121,S13268,Noida,CSE,52
1084,S13269,Indore,EEE,65
1047,S13270,Bhopal,ME,78
1010,S13271,Nagpur,CE,91
973,S13272,Delhi,CSE,53
936,S13273,Pune,EEE,66
899,S13274,Mumbai,ME,79
862,S13275,Jaipur,CE,92
825,S13276,Noida,CSE,54
788,S13277,Indore,EEE,67
751,S13278,Bhopal,ME,80
714,S13279,Nagpur,CE,93
677,S13280,Delhi,CSE,55
640,S13281,Pune,EEE,68
603,S13282,Mumbai,ME,81
566,S13283,Jaipur,CE,94
529,S13284,Noida,CSE,56
492,S13285,Indore,EEE,69
455,S13286,Bhopal,ME,82
418,S13287,Nagpur,CE,95
381,S13288,Delhi,CSE,57
344,S13289,Pune,EEE,70
307,S13290,Mumbai,ME,83
270,S13291,Jaipur,CE,96
233,S13292,Noida,CSE,58
196,S13293,Indore,EEE,71
159,S13294,Bhopal,ME,84
122,S13295,Nagpur,CE,97
85,S13296,Delhi,CSE,59
48,S13297,Pune,EEE,72
11,S13298,Mumbai,ME,85
19974,S13299,Jaipur,CE,98
19937,S13300,Noida,CSE,60
19900,S13301,Indore,EEE,73
19863,S13302,Bhopal,ME,86
19826,S13303,Nagpur,CE,99
19789,S13304,Delhi,CSE,61
19752,S13305,Pune,EEE,74
19715,S13306,Mumbai,ME,87
19678,S13307,Jaipur,CE,100
19641,S13308,Noida,CSE,62
19604,S13309,Indore,EEE,75
19567,S13310,Bhopal,ME,88
19530,S13311,Nagpur,CE,50
19493,S13312,Delhi,CSE,63
19456,S13313,Pune,EEE,76
19419,S13314,Mumbai,ME,89
19382,S13315,Jaipur,CE,51
19345,S13316,Noida,CSE,64
19308,S13317,Indore,EEE,77
19271,S13318,Bhopal,ME,90
19234,S13319,Nagpur,CE,52
19197,S13320,Delhi,CSE,65
19160,S13321,Pune,EEE,78
19123,S13322,Mumbai,ME,91
19086,S13323,Jaipur,CE,53
19049,S13324,Noida,CSE,66
19012,S13325,Indore,EEE,79
18975,S13326,Bhopal,ME,92
18938,S13327,Nagpur,CE,54
18901,S13328,Delhi,CSE,67
18864,S13329,Pune,EEE,80
18827,S13330,Mumbai,ME,93
18790,S13331,Jaipur,CE,55
18753,S13332,Noida,CSE,68
18716,S13333,Indore,EEE,81
18679,S13334,Bhopal,ME,94
18642,S13335,Nagpur,CE,56
18605,S13336,Delhi,CSE,69
18568,S13337,Pune,EEE,82
18531,S13338,Mumbai,ME,95
18494,S13339,Jaipur,CE,57
18457,S13340,Noida,CSE,70
18420,S13341,Indore,EEE,83
18383,S13342,Bhopal,ME,96
18346,S13343,Nagpur,CE,58
18309,S13344,Delhi,CSE,71
18272,S13345,Pune,EEE,84
18235,S13346,Mumbai,ME,97
18198,S13347,Jaipur,CE,59
18161,S13348,Noida,CSE,72
18124,S13349,Indore,EEE,85
18087,S13350,Bhopal,ME,98
18050,S13351,Nagpur,CE,60
18013,S13352,Delhi,CSE,73
17976,S13353,Pune,EEE,86
17939,S13354,Mumbai,ME,99
17902,S13355,Jaipur,CE,61
17865,S13356,Noida,CSE,74
17828,S13357,Indore,EEE,87
17791,S13358,Bhopal,ME,100
17754,S13359,Nagpur,CE,62
17717,S13360,Delhi,CSE,75
17680,S13361,Pune,EEE,88
17643,S13362,Mumbai,ME,50
17606,S13363,Jaipur,CE,63
17569,S13364,Noida,CSE,76
17532,S13365,Indore,EEE,89
17495,S13366,Bhopal,ME,51
17458,S13367,Nagpur,CE,64
17421,S13368,Delhi,CSE,77
17384,S13369,Pune,EEE,90
17347,S13370,Mumbai,ME,52
17310,S13371,Jaipur,CE,65
17273,S13372,Noida,CSE,78
17236,S13373,Indore,EEE,91
17199,S13374,Bhopal,ME,53
17162,S13375,Nagpur,CE,66
17125,S13376,Delhi,CSE,79
17088,S13377,Pune,EEE,92
17051,S13378,Mumbai,ME,54
17014,S13379,Jaipur,CE,67
16977,S13380,Noida,CSE,80
16940,S13381,Indore,EEE,93
16903,S13382,Bhopal,ME,55
16866,S13383,Nagpur,CE,68
16829,S13384,Delhi,CSE,81
16792,S13385,Pune,EEE,94
16755,S13386,Mumbai,ME,56
16718,S13387,Jaipur,CE,69
16681,S13388,Noida,CSE,82
16644,S13389,Indore,EEE,95
16607,S13390,Bhopal,ME,57
16570,S13391,Nagpur,CE,70
16533,S13392,Delhi,CSE,83
16496,S13393,Pune,EEE,96
16459,S13394,Mumbai,ME,58
16422,S13395,Jaipur,CE,71
16385,S13396,Noida,CSE,84
16348,S13397,Indore,EEE,97
16311,S13398,Bhopal,ME,59
16274,S13399,Nagpur,CE,72
16237,S13400,Delhi,CSE,85
16200,S13401,Pune,EEE,98
16163,S13402,Mumbai,ME,60
16126,S13403,Jaipur,CE,73
16089,S13404,Noida,CSE,86
16052,S13405,Indore,EEE,99
16015,S13406,Bhopal,ME,61
15978,S13407,Nagpur,CE,74
15941,S13408,Delhi,CSE,87
15904,S13409,Pune,EEE,100
15867,S13410,Mumbai,ME,62
15830,S13411,Jaipur,CE,75
15793,S13412,Noida,CSE,88
15756,S13413,Indore,EEE,50
15719,S13414,Bhopal,ME,63
15682,S13415,Nagpur,CE,76
15645,S13416,Delhi,CSE,89
15608,S13417,Pune,EEE,51
15571,S13418,Mumbai,ME,64
15534,S13419,Jaipur,CE,77
15497,S13420,Noida,CSE,90
15460,S13421,Indore,EEE,52
15423,S13422,Bhopal,ME,65
15386,S13423,Nagpur,CE,78
15349,S13424,Delhi,CSE,91
15312,S13425,Pune,EEE,53
15275,S13426,Mumbai,ME,66
15238,S13427,Jaipur,CE,79
15201,S13428,Noida,CSE,92
15164,S13429,Indore,EEE,54
15127,S13430,Bhopal,ME,67
15090,S13431,Nagpur,CE,80
15053,S13432,Delhi,CSE,93
15016,S13433,Pune,EEE,55
14979,S13434,Mumbai,ME,68
14942,S13435,Jaipur,CE,81
14905,S13436,Noida,CSE,94
14868,S13437,Indore,EEE,56
14831,S13438,Bhopal,ME,69
14794,S13439,Nagpur,CE,82
14757,S13440,Delhi,CSE,95
14720,S13441,Pune,EEE,57
14683,S13442,Mumbai,ME,70
14646,S13443,Jaipur,CE,83
14609,S13444,Noida,CSE,96
14572,S13445,Indore,EEE,58
14535,S13446,Bhopal,ME,71
14498,S13447,Nagpur,CE,84
14461,S13448,Delhi,CSE,97
14424,S13449,Pune,EEE,59
14387,S13450,Mumbai,ME,72
14350,S13451,Jaipur,CE,85
14313,S13452,Noida,CSE,98
14276,S13453,Indore,EEE,60
14239,S13454,Bhopal,ME,73
14202,S13455,Nagpur,CE,86
14165,S13456,Delhi,CSE,99
14128,S13457,Pune,EEE,61
14091,S13458,Mumbai,ME,74
14054,S13459,Jaipur,CE,87
14017,S13460,Noida,CSE,100
13980,S13461,Indore,EEE,62
13943,S13462,Bhopal,ME,75
13906,S13463,Nagpur,CE,88
13869,S13464,Delhi,CSE,50
13832,S13465,Pune,EEE,63
13795,S13466,Mumbai,ME,76
13758,S13467,Jaipur,CE,89
13721,S13468,Noida,CSE,51
13684,S13469,Indore,EEE,64
13647,S13470,Bhopal,ME,77
13610,S13471,Nagpur,CE,90
13573,S13472,Delhi,CSE,52
13536,S13473,Pune,EEE,65
13499,S13474,Mumbai,ME,78
13462,S13475,Jaipur,CE,91
13425,S13476,Noida,CSE,53
13388,S13477,Indore,EEE,66
13351,S13478,Bhopal,ME,79
13314,S13479,Nagpur,CE,92
13277,S13480,Delhi,CSE,54
13240,S13481,Pune,EEE,67
13203,S13482,Mumbai,ME,80
13166,S13483,Jaipur,CE,93
13129,S13484,Noida,CSE,55
13092,S13485,Indore,EEE,68
13055,S13486,Bhopal,ME,81
13018,S13487,Nagpur,CE,94
12981,S13488,Delhi,CSE,56
12944,S13489,Pune,EEE,69
12907,S13490,Mumbai,ME,82
12870,S13491,Jaipur,CE,95
12833,S13492,Noida,CSE,57
12796,S13493,Indore,EEE,70
12759,S13494,Bhopal,ME,83
12722,S13495,Nagpur,CE,96
12685,S13496,Delhi,CSE,58
12648,S13497,Pune,EEE,71
12611,S13498,Mumbai,ME,84
12574,S13499,Jaipur,CE,97
12537,S13500,Noida,CSE,59
12500,S13501,Indore,EEE,72
12463,S13502,Bhopal,ME,85
12426,S13503,Nagpur,CE,98
12389,S13504,Delhi,CSE,60
12352,S13505,Pune,EEE,73
12315,S13506,Mumbai,ME,86
12278,S13507,Jaipur,CE,99
12241,S13508,Noida,CSE,61
12204,S13509,Indore,EEE,74
12167,S13510,Bhopal,ME,87
12130,S13511,Nagpur,CE,100
12093,S13512,Delhi,CSE,62
12056,S13513,Pune,EEE,75
12019,S13514,Mumbai,ME,88
11982,S13515,Jaipur,CE,50
11945,S13516,Noida,CSE,63
11908,S13517,Indore,EEE,76
11871,S13518,Bhopal,ME,89
11834,S13519,Nagpur,CE,51
11797,S13520,Delhi,CSE,64
11760,S13521,Pune,EEE,77
11723,S13522,Mumbai,ME,90
11686,S13523,Jaipur,CE,52
11649,S13524,Noida,CSE,65
11612,S13525,Indore,EEE,78
11575,S13526,Bhopal,ME,91
11538,S13527,Nagpur,CE,53
11501,S13528,Delhi,CSE,66
11464,S13529,Pune,EEE,79
11427,S13530,Mumbai,ME,92
11390,S13531,Jaipur,CE,54
11353,S13532,Noida,CSE,67
11316,S13533,Indore,EEE,80
11279,S13534,Bhopal,ME,93
11242,S13535,Nagpur,CE,55
11205,S13536,Delhi,CSE,68
11168,S13537,Pune,EEE,81
11131,S13538,Mumbai,ME,94
11094,S13539,Jaipur,CE,56
11057,S13540,Noida,CSE,69
11020,S13541,Indore,EEE,82
10983,S13542,Bhopal,ME,95
10946,S13543,Nagpur,CE,57
10909,S13544,Delhi,CSE,70
10872,S13545,Pune,EEE,83
10835,S13546,Mumbai,ME,96
10798,S13547,Jaipur,CE,58
10761,S13548,Noida,CSE,71
10724,S13549,Indore,EEE,84
10687,S13550,Bhopal,ME,97
10650,S13551,Nagpur,CE,59
10613,S13552,Delhi,CSE,72
10576,S13553,Pune,EEE,85
10539,S13554,Mumbai,ME,98
10502,S13555,Jaipur,CE,60
10465,S13556,Noida,CSE,73
10428,S13557,Indore,EEE,86
10391,S13558,Bhopal,ME,99
10354,S13559,Nagpur,CE,61
10317,S13560,Delhi,CSE,74
10280,S13561,Pune,EEE,87
10243,S13562,Mumbai,ME,100
10206,S13563,Jaipur,CE,62
10169,S13564,Noida,CSE,75
10132,S13565,Indore,EEE,88
10095,S13566,Bhopal,ME,50
10058,S13567,Nagpur,CE,63
10021,S13568,Delhi,CSE,76
9984,S13569,Pune,EEE,89
9947,S13570,Mumbai,ME,51
9910,S13571,Jaipur,CE,64
9873,S13572,Noida,CSE,77
9836,S13573,Indore,EEE,90
9799,S13574,Bhopal,ME,52
9762,S13575,Nagpur,CE,65
9725,S13576,Delhi,CSE,78
9688,S13577,Pune,EEE,91
9651,S13578,Mumbai,ME,53
9614,S13579,Jaipur,CE,66
9577,S13580,Noida,CSE,79
9540,S13581,Indore,EEE,92
9503,S13582,Bhopal,ME,54
9466,S13583,Nagpur,CE,67
9429,S13584,Delhi,CSE,80
9392,S13585,Pune,EEE,93
9355,S13586,Mumbai,ME,55
9318,S13587,Jaipur,CE,68
9281,S13588,Noida,CSE,81
9244,S13589,Indore,EEE,94
9207,S13590,Bhopal,ME,56
9170,S13591,Nagpur,CE,69
9133,S13592,Delhi,CSE,82
9096,S13593,Pune,EEE,95
9059,S13594,Mumbai,ME,57
9022,S13595,Jaipur,CE,70
8985,S13596,Noida,CSE,83
8948,S13597,Indore,EEE,96
8911,S13598,Bhopal,ME,58
8874,S13599,Nagpur,CE,71
8837,S13600,Delhi,CSE,84
8800,S13601,Pune,EEE,97
8763,S13602,Mumbai,ME,59
8726,S13603,Jaipur,CE,72
8689,S13604,Noida,CSE,85
8652,S13605,Indore,EEE,98
8615,S13606,Bhopal,ME,60
8578,S13607,Nagpur,CE,73
8541,S13608,Delhi,CSE,86
8504,S13609,Pune,EEE,99
8467,S13610,Mumbai,ME,61
8430,S13611,Jaipur,CE,74
8393,S13612,Noida,CSE,87
8356,S13613,Indore,EEE,100
8319,S13614,Bhopal,ME,62
8282,S13615,Nagpur,CE,75
8245,S13616,Delhi,CSE,88
8208,S13617,Pune,EEE,50
8171,S13618,Mumbai,ME,63
8134,S13619,Jaipur,CE,76
8097,S13620,Noida,CSE,89
8060,S13621,Indore,EEE,51
8023,S13622,Bhopal,ME,64
7986,S13623,Nagpur,CE,77
7949,S13624,Delhi,CSE,90
7912,S13625,Pune,EEE,52
7875,S13626,Mumbai,ME,65
7838,S13627,Jaipur,CE,78
7801,S13628,Noida,CSE,91
7764,S13629,Indore,EEE,53
7727,S13630,Bhopal,ME,66
7690,S13631,Nagpur,CE,79
7653,S13632,Delhi,CSE,92
7616,S13633,Pune,EEE,54
7579,S13634,Mumbai,ME,67
7542,S13635,Jaipur,CE,80
7505,S13636,Noida,CSE,93
7468,S13637,Indore,EEE,55
7431,S13638,Bhopal,ME,68
7394,S13639,Nagpur,CE,81
7357,S13640,Delhi,CSE,94
7320,S13641,Pune,EEE,56
7283,S13642,Mumbai,ME,69
7246,S13643,Jaipur,CE,82
7209,S13644,Noida,CSE,95
7172,S13645,Indore,EEE,57
7135,S13646,Bhopal,ME,70
7098,S13647,Nagpur,CE,83
7061,S13648,Delhi,CSE,96
7024,S13649,Pune,EEE,58
6987,S13650,Mumbai,ME,71
6950,S13651,Jaipur,CE,84
6913,S13652,Noida,CSE,97
6876,S13653,Indore,EEE,59
6839,S13654,Bhopal,ME,72
6802,S13655,Nagpur,CE,85
6765,S13656,Delhi,CSE,98
6728,S13657,Pune,EEE,60
6691,S13658,Mumbai,ME,73
6654,S13659,Jaipur,CE,86
6617,S13660,Noida,CSE,99
6580,S13661,Indore,EEE,61
6543,S13662,Bhopal,ME,74
6506,S13663,Nagpur,CE,87
6469,S13664,Delhi,CSE,100
6432,S13665,Pune,EEE,62
6395,S13666,Mumbai,ME,75
6358,S13667,Jaipur,CE,88
6321,S13668,Noida,CSE,50
6284,S13669,Indore,EEE,63
6247,S13670,Bhopal,ME,76
6210,S13671,Nagpur,CE,89
6173,S13672,Delhi,CSE,51
6136,S13673,Pune,EEE,64
6099,S13674,Mumbai,ME,77
6062,S13675,Jaipur,CE,90
6025,S13676,Noida,CSE,52
5988,S13677,Indore,EEE,65
5951,S13678,Bhopal,ME,78
5914,S13679,Nagpur,CE,91
5877,S13680,Delhi,CSE,53
5840,S13681,Pune,EEE,66
5803,S13682,Mumbai,ME,79
5766,S13683,Jaipur,CE,92
5729,S13684,Noida,CSE,54
5692,S13685,Indore,EEE,67
5655,S13686,Bhopal,ME,80
5618,S13687,Nagpur,CE,93
5581,S13688,Delhi,CSE,55
5544,S13689,Pune,EEE,68
5507,S13690,Mumbai,ME,81
5470,S13691,Jaipur,CE,94
5433,S13692,Noida,CSE,56
5396,S13693,Indore,EEE,69
5359,S13694,Bhopal,ME,82
5322,S13695,Nagpur,CE,95
5285,S13696,Delhi,CSE,57
5248,S13697,Pune,EEE,70
5211,S13698,Mumbai,ME,83
5174,S13699,Jaipur,CE,96
5137,S13700,Noida,CSE,58
5100,S13701,Indore,EEE,71
5063,S13702,Bhopal,ME,84
5026,S13703,Nagpur,CE,97
4989,S13704,Delhi,CSE,59
4952,S13705,Pune,EEE,72
4915,S13706,Mumbai,ME,85
4878,S13707,Jaipur,CE,98
4841,S13708,Noida,CSE,60
4804,S13709,Indore,EEE,73
4767,S13710,Bhopal,ME,86
4730,S13711,Nagpur,CE,99
4693,S13712,Delhi,CSE,61
4656,S13713,Pune,EEE,74
4619,S13714,Mumbai,ME,87
4582,S13715,Jaipur,CE,100
4545,S13716,Noida,CSE,62
4508,S13717,Indore,EEE,75
4471,S13718,Bhopal,ME,88
4434,S13719,Nagpur,CE,50
4397,S13720,Delhi,CSE,63
4360,S13721,Pune,EEE,76
4323,S13722,Mumbai,ME,89
4286,S13723,Jaipur,CE,51
4249,S13724,Noida,CSE,64
4212,S13725,Indore,EEE,77
4175,S13726,Bhopal,ME,90
4138,S13727,Nagpur,CE,52
4101,S13728,Delhi,CSE,65
4064,S13729,Pune,EEE,78
4027,S13730,Mumbai,ME,91
3990,S13731,Jaipur,CE,53
3953,S13732,Noida,CSE,66
3916,S13733,Indore,EEE,79
3879,S13734,Bhopal,ME,92
3842,S13735,Nagpur,CE,54
3805,S13736,Delhi,CSE,67
3768,S13737,Pune,EEE,80
3731,S13738,Mumbai,ME,93
3694,S13739,Jaipur,CE,55
3657,S13740,Noida,CSE,68
3620,S13741,Indore,EEE,81
3583,S13742,Bhopal,ME,94
3546,S13743,Nagpur,CE,56
3509,S13744,Delhi,CSE,69
3472,S13745,Pune,EEE,82
3435,S13746,Mumbai,ME,95
3398,S13747,Jaipur,CE,57
3361,S13748,Noida,CSE,70
3324,S13749,Indore,EEE,83
3287,S13750,Bhopal,ME,96
3250,S13751,Nagpur,CE,58
3213,S13752,Delhi,CSE,71
3176,S13753,Pune,EEE,84
3139,S13754,Mumbai,ME,97
3102,S13755,Jaipur,CE,59
3065,S13756,Noida,CSE,72
3028,S13757,Indore,EEE,85
2991,S13758,Bhopal,ME,98
2954,S13759,Nagpur,CE,60
2917,S13760,Delhi,CSE,73
2880,S13761,Pune,EEE,86
2843,S13762,Mumbai,ME,99
2806,S13763,Jaipur,CE,61
2769,S13764,Noida,CSE,74
2732,S13765,Indore,EEE,87
2695,S13766,Bhopal,ME,100
2658,S13767,Nagpur,CE,62
2621,S13768,Delhi,CSE,75
2584,S13769,Pune,EEE,88
2547,S13770,Mumbai,ME,50
2510,S13771,Jaipur,CE,63
2473,S13772,Noida,CSE,76
2436,S13773,Indore,EEE,89
2399,S13774,Bhopal,ME,51
2362,S13775,Nagpur,CE,64
2325,S13776,Delhi,CSE,77
2288,S13777,Pune,EEE,90
2251,S13778,Mumbai,ME,52
2214,S13779,Jaipur,CE,65
2177,S13780,Noida,CSE,78
2140,S13781,Indore,EEE,91
2103,S13782,Bhopal,ME,53
2066,S13783,Nagpur,CE,66
2029,S13784,Delhi,CSE,79
1992,S13785,Pune,EEE,92
1955,S13786,Mumbai,ME,54
1918,S13787,Jaipur,CE,67
1881,S13788,Noida,CSE,80
1844,S13789,Indore,EEE,93
1807,S13790,Bhopal,ME,55
1770,S13791,Nagpur,CE,68
1733,S13792,Delhi,CSE,81
1696,S13793,Pune,EEE,94
1659,S13794,Mumbai,ME,56
1622,S13795,Jaipur,CE,69
1585,S13796,Noida,CSE,82
1548,S13797,Indore,EEE,95
1511,S13798,Bhopal,ME,57
1474,S13799,Nagpur,CE,70
1437,S13800,Delhi,CSE,83
1400,S13801,Pune,EEE,96
1363,S13802,Mumbai,ME,58
1326,S13803,Jaipur,CE,71
1289,S13804,Noida,CSE,84
1252,S13805,Indore,EEE,97
1215,S13806,Bhopal,ME,59
1178,S13807,Nagpur,CE,72
1141,S13808,Delhi,CSE,85
1104,S13809,Pune,EEE,98
1067,S13810,Mumbai,ME,60
1030,S13811,Jaipur,CE,73
993,S13812,Noida,CSE,86
956,S13813,Indore,EEE,99
919,S13814,Bhopal,ME,61
882,S13815,Nagpur,CE,74
845,S13816,Delhi,CSE,87
808,S13817,Pune,EEE,100
771,S13818,Mumbai,ME,62
734,S13819,Jaipur,CE,75
697,S13820,Noida,CSE,88
660,S13821,Indore,EEE,50
623,S13822,Bhopal,ME,63
586,S13823,Nagpur,CE,76
549,S13824,Delhi,CSE,89
512,S13825,Pune,EEE,51
475,S13826,Mumbai,ME,64
438,S13827,Jaipur,CE,77
401,S13828,Noida,CSE,90
364,S13829,Indore,EEE,52
327,S13830,Bhopal,ME,65
290,S13831,Nagpur,CE,78
253,S13832,Delhi,CSE,91
216,S13833,Pune,EEE,53
179,S13834,Mumbai,ME,66
142,S13835,Jaipur,CE,79
105,S13836,Noida,CSE,92
68,S13837,Indore,EEE,54
31,S13838,Bhopal,ME,67
19994,S13839,Nagpur,CE,80
19957,S13840,Delhi,CSE,93
19920,S13841,Pune,EEE,55
19883,S13842,Mumbai,ME,68
19846,S13843,Jaipur,CE,81
19809,S13844,Noida,CSE,94
19772,S13845,Indore,EEE,56
19735,S13846,Bhopal,ME,69
19698,S13847,Nagpur,CE,82
19661,S13848,Delhi,CSE,95
19624,S13849,Pune,EEE,57
19587,S13850,Mumbai,ME,70
19550,S13851,Jaipur,CE,83
19513,S13852,Noida,CSE,96
19476,S13853,Indore,EEE,58
19439,S13854,Bhopal,ME,71
19402,S13855,Nagpur,CE,84
19365,S13856,Delhi,CSE,97
19328,S13857,Pune,EEE,59
19291,S13858,Mumbai,ME,72
19254,S13859,Jaipur,CE,85
19217,S13860,Noida,CSE,98
19180,S13861,Indore,EEE,60
19143,S13862,Bhopal,ME,73
19106,S13863,Nagpur,CE,86
19069,S13864,Delhi,CSE,99
19032,S13865,Pune,EEE,61
18995,S13866,Mumbai,ME,74
18958,S13867,Jaipur,CE,87
18921,S13868,Noida,CSE,100
18884,S13869,Indore,EEE,62
18847,S13870,Bhopal,ME,75
18810,S13871,Nagpur,CE,88
18773,S13872,Delhi,CSE,50
18736,S13873,Pune,EEE,63
18699,S13874,Mumbai,ME,76
18662,S13875,Jaipur,CE,89
18625,S13876,Noida,CSE,51
18588,S13877,Indore,EEE,64
18551,S13878,Bhopal,ME,77
18514,S13879,Nagpur,CE,90
18477,S13880,Delhi,CSE,52
18440,S13881,Pune,EEE,65
18403,S13882,Mumbai,ME,78
18366,S13883,Jaipur,CE,91
18329,S13884,Noida,CSE,53
18292,S13885,Indore,EEE,66
18255,S13886,Bhopal,ME,79
18218,S13887,Nagpur,CE,92
18181,S13888,Delhi,CSE,54
18144,S13889,Pune,EEE,67
18107,S13890,Mumbai,ME,80
18070,S13891,Jaipur,CE,93
18033,S13892,Noida,CSE,55
17996,S13893,Indore,EEE,68
17959,S13894,Bhopal,ME,81
17922,S13895,Nagpur,CE,94
17885,S13896,Delhi,CSE,56
17848,S13897,Pune,EEE,69
17811,S13898,Mumbai,ME,82
17774,S13899,Jaipur,CE,95
17737,S13900,Noida,CSE,57
17700,S13901,Indore,EEE,70
17663,S13902,Bhopal,ME,83
17626,S13903,Nagpur,CE,96
17589,S13904,Delhi,CSE,58
17552,S13905,Pune,EEE,71
17515,S13906,Mumbai,ME,84
17478,S13907,Jaipur,CE,97
17441,S13908,Noida,CSE,59
17404,S13909,Indore,EEE,72
17367,S13910,Bhopal,ME,85
17330,S13911,Nagpur,CE,98
17293,S13912,Delhi,CSE,60
17256,S13913,Pune,EEE,73
17219,S13914,Mumbai,ME,86
17182,S13915,Jaipur,CE,99
17145,S13916,Noida,CSE,61
17108,S13917,Indore,EEE,74
17071,S13918,Bhopal,ME,87
17034,S13919,Nagpur,CE,100
16997,S13920,Delhi,CSE,62
16960,S13921,Pune,EEE,75
16923,S13922,Mumbai,ME,88
16886,S13923,Jaipur,CE,50
16849,S13924,Noida,CSE,63
16812,S13925,Indore,EEE,76
16775,S13926,Bhopal,ME,89
16738,S13927,Nagpur,CE,51
16701,S13928,Delhi,CSE,64
16664,S13929,Pune,EEE,77
16627,S13930,Mumbai,ME,90
16590,S13931,Jaipur,CE,52
16553,S13932,Noida,CSE,65
16516,S13933,Indore,EEE,78
16479,S13934,Bhopal,ME,91
16442,S13935,Nagpur,CE,53
16405,S13936,Delhi,CSE,66
16368,S13937,Pune,EEE,79
16331,S13938,Mumbai,ME,92
16294,S13939,Jaipur,CE,54
16257,S13940,Noida,CSE,67
16220,S13941,Indore,EEE,80
16183,S13942,Bhopal,ME,93
16146,S13943,Nagpur,CE,55
16109,S13944,Delhi,CSE,68
16072,S13945,Pune,EEE,81
16035,S13946,Mumbai,ME,94
15998,S13947,Jaipur,CE,56
15961,S13948,Noida,CSE,69
15924,S13949,Indore,EEE,82
15887,S13950,Bhopal,ME,95
15850,S13951,Nagpur,CE,57
15813,S13952,Delhi,CSE,70
15776,S13953,Pune,EEE,83
15739,S13954,Mumbai,ME,96
15702,S13955,Jaipur,CE,58
15665,S13956,Noida,CSE,71
15628,S13957,Indore,EEE,84
15591,S13958,Bhopal,ME,97
15554,S13959,Nagpur,CE,59
15517,S13960,Delhi,CSE,72
15480,S13961,Pune,EEE,85
15443,S13962,Mumbai,ME,98
15406,S13963,Jaipur,CE,60
15369,S13964,Noida,CSE,73
15332,S13965,Indore,EEE,86
15295,S13966,Bhopal,ME,99
15258,S13967,Nagpur,CE,61
15221,S13968,Delhi,CSE,74
15184,S13969,Pune,EEE,87
15147,S13970,Mumbai,ME,100
15110,S13971,Jaipur,CE,62
15073,S13972,Noida,CSE,75
15036,S13973,Indore,EEE,88
14999,S13974,Bhopal,ME,50
14962,S13975,Nagpur,CE,63
14925,S13976,Delhi,CSE,76
14888,S13977,Pune,EEE,89
14851,S13978,Mumbai,ME,51
14814,S13979,Jaipur,CE,64
14777,S13980,Noida,CSE,77
14740,S13981,Indore,EEE,90
14703,S13982,Bhopal,ME,52
14666,S13983,Nagpur,CE,65
14629,S13984,Delhi,CSE,78
14592,S13985,Pune,EEE,91
14555,S13986,Mumbai,ME,53
14518,S13987,Jaipur,CE,66
14481,S13988,Noida,CSE,79
14444,S13989,Indore,EEE,92
14407,S13990,Bhopal,ME,54
14370,S13991,Nagpur,CE,67
14333,S13992,Delhi,CSE,80
14296,S13993,Pune,EEE,93
14259,S13994,Mumbai,ME,55
14222,S13995,Jaipur,CE,68
14185,S13996,Noida,CSE,81
14148,S13997,Indore,EEE,94
14111,S13998,Bhopal,ME,56
14074,S13999,Nagpur,CE,69
14037,S14000,Delhi,CSE,82
14000,S14001,Pune,EEE,95
13963,S14002,Mumbai,ME,57
13926,S14003,Jaipur,CE,70
13889,S14004,Noida,CSE,83
13852,S14005,Indore,EEE,96
13815,S14006,Bhopal,ME,58
13778,S14007,Nagpur,CE,71
13741,S14008,Delhi,CSE,84
13704,S14009,Pune,EEE,97
13667,S14010,Mumbai,ME,59
13630,S14011,Jaipur,CE,72
13593,S14012,Noida,CSE,85
13556,S14013,Indore,EEE,98
13519,S14014,Bhopal,ME,60
13482,S14015,Nagpur,CE,73
13445,S14016,Delhi,CSE,86
13408,S14017,Pune,EEE,99
13371,S14018,Mumbai,ME,61
